id,Hospital Value,Description,MiHIN Value,MiHIN Description
8107f01afca85fc5bbfc74e9a426203b,Ortho OP HAG,ORTHO OP HAG,119,Orthopedics
8107f01afca85fc5bbfc74e9a426203b,Ortho OP HCC,ORTHO OP HCC,119,Orthopedics
8107f01afca85fc5bbfc74e9a426203b,Ortho OP North,ORTHO OP NORTH,119,Orthopedics
8107f01afca85fc5bbfc74e9a426203b,ORTHO OP RIM,ORTHO OP RIM,119,Orthopedics
8107f01afca85fc5bbfc74e9a426203b,Ortho OP RIM,ORTHO OP WEST,119,Orthopedics
8107f01afca85fc5bbfc74e9a426203b,PMR-Orthopaedic,pmr-orthopaedic,119,Orthopedics
8107f01afca85fc5bbfc74e9a426203b,Pediatrics,Pediatrics,121,Pediatrics
8107f01afca85fc5bbfc74e9a426203b,Adolescent Medicine,ADOLESCENT MEDICINE,121,Pediatrics
8107f01afca85fc5bbfc74e9a426203b,Physical Med & Rehabilitation,Physical Med & Rehabilitation,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,PM & R - General,pm & r - general,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,PMR IP,pmr ip,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,RCM,rcm,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,Rehab Tosh,rehab tosh,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,Respiratory Therapy Svs,respiratory therapy svs,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,Therapeutic Recreation,therapeautic recreation,123,Physical Medicine and Rehabilitation
8107f01afca85fc5bbfc74e9a426203b,SCI IP Acute,sci ip acute,127,Acute Care Surgery
8107f01afca85fc5bbfc74e9a426203b,ONO,ono,127,Acute Care Surgery
8107f01afca85fc5bbfc74e9a426203b,Immunology,Immunology,128,Allergy & Immunology
8107f01afca85fc5bbfc74e9a426203b,Allergy,Allergy,128,Allergy & Immunology
8107f01afca85fc5bbfc74e9a426203b,Anesthesiology,Anesthesiology,129,Anesthesiology
8107f01afca85fc5bbfc74e9a426203b,Dermatology,Dermatology,131,Dermatology
8107f01afca85fc5bbfc74e9a426203b,Family Practice,Family Practice,132,Family Medicine
8107f01afca85fc5bbfc74e9a426203b,PMR-Occupational Hlth,pmr-occupational hlth,132,Family Medicine
8107f01afca85fc5bbfc74e9a426203b,Endocrinology & Metabol,Endocrinology & Metabol,133,Endocrinology
8107f01afca85fc5bbfc74e9a426203b,Reproductive Endocrinol,reproductive endocrinol,133,Endocrinology
8107f01afca85fc5bbfc74e9a426203b,Genetic/Metabolic Diso,Genetic/Metabolic Diso,134,Genetics
8107f01afca85fc5bbfc74e9a426203b,HOX,HOX,134,Genetics
8107f01afca85fc5bbfc74e9a426203b,Medical Complex - GEN,MEDICAL COMPLEX - GEN,134,Genetics
8107f01afca85fc5bbfc74e9a426203b,Reproductive Genetics,reproductive genetics,134,Genetics
8107f01afca85fc5bbfc74e9a426203b,Hematology,Hematology,135,Hematology
8107f01afca85fc5bbfc74e9a426203b,HBH,HBH,135,Hematology
8107f01afca85fc5bbfc74e9a426203b,HBR,HBR,135,Hematology
8107f01afca85fc5bbfc74e9a426203b,HMH,HMH,135,Hematology
8107f01afca85fc5bbfc74e9a426203b,Infectious Disease,Infectious Disease,136,Infectious Disease
8107f01afca85fc5bbfc74e9a426203b,Nephrology (Renal),Nephrology (Renal),137,Nephrology
8107f01afca85fc5bbfc74e9a426203b,Neurological Surgery,Neurological Surgery,138,Neurosurgery
8107f01afca85fc5bbfc74e9a426203b,Ophthalmology,Ophthalmology,139,Ophthalmology
8107f01afca85fc5bbfc74e9a426203b,HCA,HCA,139,Ophthalmology
8107f01afca85fc5bbfc74e9a426203b,HFP,HFP,139,Ophthalmology
8107f01afca85fc5bbfc74e9a426203b,Optometry,OPTOMETRY,139,Ophthalmology
8107f01afca85fc5bbfc74e9a426203b,Otolaryngology,Otolaryngology,140,Otolaryngology/ENT
8107f01afca85fc5bbfc74e9a426203b,Plastic & Reconstructive,Plastic & Reconstructive,141,Plastic Surgery
8107f01afca85fc5bbfc74e9a426203b,Radiation Oncology Svs,Radiation Oncology Svs,143,Radiation Oncology
8107f01afca85fc5bbfc74e9a426203b,Rheumatology,Rheumatology,144,Rheumatology
8107f01afca85fc5bbfc74e9a426203b,URO,Urology,145,Urology
8107f01afca85fc5bbfc74e9a426203b,Urology,Urology,145,Urology
8107f01afca85fc5bbfc74e9a426203b,Pharmacology,Pharmacology,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,Pharmacology/Toxicology,pharmacology/toxicology,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,Toxicology,toxicology,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,Medicare Drug Care,medicare drug care,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,OMC,omc,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,RCO,rco,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,RNO,rno,148,Pharmacy
8107f01afca85fc5bbfc74e9a426203b,AMP IP Burn,AMP IP Burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,Burn Care,burn care,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,CVA OP Burn,cva op burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,GERI IP Burn,geri ip burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,PM&R BURN,pm&r burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,PMR IP Burn,pmr ip burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,SCI IP Burn,sci ip burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,TBI IP Burn,tbi ip burn,151,Wound/Ostomy Care
8107f01afca85fc5bbfc74e9a426203b,Nursery/Newborn Care,Nursery/Newborn Care,153,Newborn
8107f01afca85fc5bbfc74e9a426203b,A & O Nursery,A & O Nursery,153,Newborn
8107f01afca85fc5bbfc74e9a426203b,Boarder Nursery,boarder nursery,153,Newborn
8107f01afca85fc5bbfc74e9a426203b,Mother-Baby Unit,MOTHER-BABY UNIT,153,Newborn
8107f01afca85fc5bbfc74e9a426203b,AMP IP Research,AMP IP Research,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,Amputee - General,AMPUTEE - GENERAL,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,CVA IP Research,cva ip research,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,Dietetic Services,dietetic services,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,FAF,faf,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,Hosp Serv Not Assigned,hosp serv not assigned,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,SCN,scn,158,Select Specialty
8107f01afca85fc5bbfc74e9a426203b,Audiology,Audiology,161,Audiology
8107f01afca85fc5bbfc74e9a426203b,Psychology,Psychology,162,Behavioral Health - Psychology
8107f01afca85fc5bbfc74e9a426203b,Forensic Pschology,forensic pshology,162,Behavioral Health - Psychology
8107f01afca85fc5bbfc74e9a426203b,Colon & Rectal Surgery,Colon & Rectal Surgery,165,Colon/Rectal Surgery
8107f01afca85fc5bbfc74e9a426203b,Gynecologic Oncology,Gynecologic Oncology,166,Gynecology/Oncology
8107f01afca85fc5bbfc74e9a426203b,pmp,pmp,166,Gynecology/Oncology
8107f01afca85fc5bbfc74e9a426203b,Dental Surgery,Dental Surgery,172,Oral Surgery
8107f01afca85fc5bbfc74e9a426203b,Oral Surgery,Oral Surgery,172,Oral Surgery
8107f01afca85fc5bbfc74e9a426203b,Dentistry,dentistry,172,Oral Surgery
8107f01afca85fc5bbfc74e9a426203b,Podiatry,Podiatry,178,Podiatry
8107f01afca85fc5bbfc74e9a426203b,Radiology Services,Radiology Services,180,Radiology
8107f01afca85fc5bbfc74e9a426203b,Cardiovascular Surgery,Cardiovascular Surgery,184,Cardiac Surgery
8107f01afca85fc5bbfc74e9a426203b,Transplant Surgery,Transplant Surgery,185,Transplant
8107f01afca85fc5bbfc74e9a426203b,PUL,pulmunology,293,Pulmonary
8107f01afca85fc5bbfc74e9a426203b,Pulmonary Disease,pulmonary disease,293,Pulmonary
8107f01afca85fc5bbfc74e9a426203b,Thoracic Surgery,Thoracic Surgery,322,Thoracic Surgery
8107f01afca85fc5bbfc74e9a426203b,Hand Surgery,Hand Surgery,380,Orthopedic - Hand Surgery
8107f01afca85fc5bbfc74e9a426203b,PMR-Spinal Cord,PMR-Spinal Cord,381,Orthopedic - Spine
8107f01afca85fc5bbfc74e9a426203b,Spinal Cord Recovery,spinal cord recovery,381,Orthopedic - Spine
8107f01afca85fc5bbfc74e9a426203b,Bariatric Medicine,Bariatric Medicine,463,Bariatric Surgery
8107f01afca85fc5bbfc74e9a426203b,Critical Care/Intensive,Critical Care/Intensive,464,Intensive Care
8107f01afca85fc5bbfc74e9a426203b,NICU,NICU,464,Intensive Care
8107f01afca85fc5bbfc74e9a426203b,Trauma/Critical Care,trauma/critical care,464,Intensive Care
8107f01afca85fc5bbfc74e9a426203b,Urgent Care,urgent care,464,Intensive Care
8107f01afca85fc5bbfc74e9a426203b,Vascular Surgery,Vascular Surgery,471,Vascular Surgery
8107f01afca85fc5bbfc74e9a426203b,Speech Therapy Svs,Speech Therapy Svs,472,Speech Pathology
8107f01afca85fc5bbfc74e9a426203b,Orthopaedic Surgery,Orthopaedic Surgery,476,Orthopedic - Surgery
8107f01afca85fc5bbfc74e9a426203b,Psychiatry,Psychiatry,479,Behavioral Health - Psychiatry
8107f01afca85fc5bbfc74e9a426203b,Psych,Psych,479,Behavioral Health - Psychiatry
8107f01afca85fc5bbfc74e9a426203b,Chemical Dependency,chemical dependency,479,Behavioral Health - Psychiatry
8107f01afca85fc5bbfc74e9a426203b,Commerce,COMMERCE,"",""
8107f01afca85fc5bbfc74e9a426203b,Compuware,COMPUWARE,"",""
8107f01afca85fc5bbfc74e9a426203b,Documentation,documentation,"",""
8107f01afca85fc5bbfc74e9a426203b,Employee Health Service,employee health service,"",""
8107f01afca85fc5bbfc74e9a426203b,Historical Tracking,historical tracking,"",""
8107f01afca85fc5bbfc74e9a426203b,HPN,hpn,"",""
8107f01afca85fc5bbfc74e9a426203b,HRO,hro,"",""
8107f01afca85fc5bbfc74e9a426203b,Karmanos Purchased Service,karmanos purchased service,"",""
8107f01afca85fc5bbfc74e9a426203b,Phone,phone,"",""
8107f01afca85fc5bbfc74e9a426203b,RNN,rnn,"",""
8107f01afca85fc5bbfc74e9a426203b,RSH,rsh,"",""
8107f01afca85fc5bbfc74e9a426203b,Commercial Lab,COMMERICAL LAB,"",""
8107f01afca85fc5bbfc74e9a426203b,Laboratory,laboratory,"",""
8107f01afca85fc5bbfc74e9a426203b,PEP,pep,"",""
8107f01afca85fc5bbfc74e9a426203b,Detroit ATH Club,detroit ath club,"",""
8107f01afca85fc5bbfc74e9a426203b,Downriver,downriver,"",""
8107f01afca85fc5bbfc74e9a426203b,Farmington,farmington,"",""
8107f01afca85fc5bbfc74e9a426203b,Franklin,franklin,"",""
8107f01afca85fc5bbfc74e9a426203b,GRO PTE ATH CLB,gro pte ath clb,"",""
8107f01afca85fc5bbfc74e9a426203b,Jewish Community Center,jewish community center,"",""
8107f01afca85fc5bbfc74e9a426203b,Milford,milford,"",""
8107f01afca85fc5bbfc74e9a426203b,Oakland Ath Club,oakland ath club,"",""
8107f01afca85fc5bbfc74e9a426203b,Rochester Hills,rochester hills,"",""
8107f01afca85fc5bbfc74e9a426203b,Wixom,wixom,"",""
8107f01afca85fc5bbfc74e9a426203b,The Lakes,the lakes,"",""
8107f01afca85fc5bbfc74e9a426203b,Troy,troy,"",""
8107f01afca85fc5bbfc74e9a426203b,Walton Woods,walton woods,"",""
8107f01afca85fc5bbfc74e9a426203b,West Bloomfield,west bloomfield,"",""
8107f01afca85fc5bbfc74e9a426203b,YMCA Macomb,ymca macomb,"",""
8107f01afca85fc5bbfc74e9a426203b,Ann Arbor,ann arbor,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAA,par ip - paa,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAC,par ip - pac,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAD,par ip - pad,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAH,par ip - pah,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAM,par ip - pam,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAO,par ip - pao,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAP,par ip - pap,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAR,par ip - par,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAS,par ip - pas,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAT,par ip - pat,"",""
8107f01afca85fc5bbfc74e9a426203b,PAR IP - PAW,par ip - paw,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP DRH,phy op drh,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP East,phy op east,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP Garden City,phy op garden city,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP Grace,phy op grace,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP HAG,phy op hag,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP Harper,phy op harper,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP Hutzel,phy op hutzel,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP Misc,phy op misc,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP North,phy op north,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP RIM,phy op rim,"",""
8107f01afca85fc5bbfc74e9a426203b,PHY OP West,phy op west,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR IP Research,pmr ip research,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR OP East,pmr op east,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR OP HAG,pmr op hag,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR OP HCC,pmr op hcc,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR OP North,pmr op north,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR OP North - POZ,pmr op north - poz,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR OP West,pmr op west,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR-Amputee,pmr-amputee,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR-CVA,pmr-cva,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR-Research,pmr-research,"",""
8107f01afca85fc5bbfc74e9a426203b,Research IP Only,Research ip only,"",""
8107f01afca85fc5bbfc74e9a426203b,Research OP Inhouse,research op inhouse,"",""
8107f01afca85fc5bbfc74e9a426203b,Research OP Only,research op only,"",""
8107f01afca85fc5bbfc74e9a426203b,RIM Crown Pointe,RIM crown pointe,"",""
8107f01afca85fc5bbfc74e9a426203b,RIM Dearborn,rim dearborn,"",""
8107f01afca85fc5bbfc74e9a426203b,RIM NW Detroit,rim nw detroit,"",""
8107f01afca85fc5bbfc74e9a426203b,RIM Occup. Health,rim occup. Health,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI IP Eval,sci ip eval,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI IP Research,sci ip research,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI OP East,sci op east,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI OP HAG,sci op hag,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI OP HCC,sci op hcc,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI OP North,sci op north,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI OP RIM,sci op rim,"",""
8107f01afca85fc5bbfc74e9a426203b,SCI OP West,sci op west,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI IP Acute,tbi ip acute,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI IP BEH,tbi ip beh,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI IP Eval,tbi ip eval,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI IP Research,tbi ip research,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI OP East,tbi op east,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI OP HAG,tbi op hag,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI OP HCC,tbi op hcc,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI OP North,tbi op north,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI OP RIM,tbi op rim,"",""
8107f01afca85fc5bbfc74e9a426203b,TBI OP West,tbi op west,"",""
8107f01afca85fc5bbfc74e9a426203b,AMP OP HCC,amp op hcc,"",""
8107f01afca85fc5bbfc74e9a426203b,AMP OP North,amp op north,"",""
8107f01afca85fc5bbfc74e9a426203b,AMP OP RIM,amp op rim,"",""
8107f01afca85fc5bbfc74e9a426203b,AMP OP West,amp op west,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA OP East,Cva op east,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA OP HAG,cva op hag,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA OP HCC,cva op hcc,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA OP North,cva op north,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA OP RIM,cva op rim,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA OP West,cva op west,"",""
8107f01afca85fc5bbfc74e9a426203b,GERI IP Research,geri ip research,"",""
8107f01afca85fc5bbfc74e9a426203b,GERI OP East,geri op east,"",""
8107f01afca85fc5bbfc74e9a426203b,GERI OP HAG,geri op hag,"",""
8107f01afca85fc5bbfc74e9a426203b,GERI OP North,geri op north,"",""
8107f01afca85fc5bbfc74e9a426203b,GERI OP RIM,geri op rim,"",""
8107f01afca85fc5bbfc74e9a426203b,GERI OP West,geri op west,"",""
8107f01afca85fc5bbfc74e9a426203b,MED,Medical Services,"",""
8107f01afca85fc5bbfc74e9a426203b,ADO,Adolescent Medicine,"",""
8107f01afca85fc5bbfc74e9a426203b,ALL,Allergy,"",""
8107f01afca85fc5bbfc74e9a426203b,ANS,Anesthesiology,"",""
8107f01afca85fc5bbfc74e9a426203b,AUD,Audiology,"",""
8107f01afca85fc5bbfc74e9a426203b,BRN,Burn Care,"",""
8107f01afca85fc5bbfc74e9a426203b,CCM,Critical Care/Intensive,"",""
8107f01afca85fc5bbfc74e9a426203b,CHD,Psych,"",""
8107f01afca85fc5bbfc74e9a426203b,CMS,Collaborative Medicine,"",""
8107f01afca85fc5bbfc74e9a426203b,CRD,Cardiology,"",""
8107f01afca85fc5bbfc74e9a426203b,CRS,Colon & Rectal Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,CVA,Cerebral Vasculr ACC,"",""
8107f01afca85fc5bbfc74e9a426203b,CVS,Cardiovascular Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,DEN,Dentistry,"",""
8107f01afca85fc5bbfc74e9a426203b,DER,Dermatology,"",""
8107f01afca85fc5bbfc74e9a426203b,DNS,Dental Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,DTY,Dietetic Services,"",""
8107f01afca85fc5bbfc74e9a426203b,EHS,Employee Health Service,"",""
8107f01afca85fc5bbfc74e9a426203b,EMD,Emergency Medicine,"",""
8107f01afca85fc5bbfc74e9a426203b,ENM,Endocrinology & Metabol,"",""
8107f01afca85fc5bbfc74e9a426203b,ENT,Otolaryngology,"",""
8107f01afca85fc5bbfc74e9a426203b,FAM,Family Practice,"",""
8107f01afca85fc5bbfc74e9a426203b,GER,Geriatric Medicine,"",""
8107f01afca85fc5bbfc74e9a426203b,GMD,Genetic/Metabolic Diso,"",""
8107f01afca85fc5bbfc74e9a426203b,GST,Gastroenterology,"",""
8107f01afca85fc5bbfc74e9a426203b,GYN,Gynecology,"",""
8107f01afca85fc5bbfc74e9a426203b,GYO,Gynecologic Oncology,"",""
8107f01afca85fc5bbfc74e9a426203b,HEM,Hematology,"",""
8107f01afca85fc5bbfc74e9a426203b,HND,Hand Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,HOS,Hospice,"",""
8107f01afca85fc5bbfc74e9a426203b,IBM,Bariatric Medicine,"",""
8107f01afca85fc5bbfc74e9a426203b,IMM,Immunology,"",""
8107f01afca85fc5bbfc74e9a426203b,INF,Infectious Disease,"",""
8107f01afca85fc5bbfc74e9a426203b,KPS,Karmanos Purchased Service,"",""
8107f01afca85fc5bbfc74e9a426203b,LAB,Laboratory,"",""
8107f01afca85fc5bbfc74e9a426203b,MCX,Medical Complex - GEN,"",""
8107f01afca85fc5bbfc74e9a426203b,MFM,Maternal Fetal Medicine,"",""
8107f01afca85fc5bbfc74e9a426203b,NEO,Neonatology,"",""
8107f01afca85fc5bbfc74e9a426203b,NEP,Nephrology (Renal),"",""
8107f01afca85fc5bbfc74e9a426203b,NEU,Neurology,"",""
8107f01afca85fc5bbfc74e9a426203b,NRS,Neurological Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,NTB,PM&R Non Traumatic Brain Injury,"",""
8107f01afca85fc5bbfc74e9a426203b,NTR,Neurotrauma,"",""
8107f01afca85fc5bbfc74e9a426203b,NTS,PM&R Non Traumatic Spinal Cord,"",""
8107f01afca85fc5bbfc74e9a426203b,NUR,Nursery/Newborn Care,"",""
8107f01afca85fc5bbfc74e9a426203b,OBS,Obstetrics,"",""
8107f01afca85fc5bbfc74e9a426203b,OCH,Occupational Health,"",""
8107f01afca85fc5bbfc74e9a426203b,ONC,Oncology,"",""
8107f01afca85fc5bbfc74e9a426203b,OPH,Ophthalmology,"",""
8107f01afca85fc5bbfc74e9a426203b,OPT,Optometry,"",""
8107f01afca85fc5bbfc74e9a426203b,ORS,Oral Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,ORT,Orthopaedic Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,PCN,Primary Care Nursing,"",""
8107f01afca85fc5bbfc74e9a426203b,PED,Pediatrics,"",""
8107f01afca85fc5bbfc74e9a426203b,PHR,Pharmacology,"",""
8107f01afca85fc5bbfc74e9a426203b,PMA,PMR-Amputee,"",""
8107f01afca85fc5bbfc74e9a426203b,PMB,PM&R BURN,"",""
8107f01afca85fc5bbfc74e9a426203b,PMC,PMR-CVA,"",""
8107f01afca85fc5bbfc74e9a426203b,PMG,PMR-Geriatric,"",""
8107f01afca85fc5bbfc74e9a426203b,PMN,PM&R NEURO,"",""
8107f01afca85fc5bbfc74e9a426203b,PMO,PMR-Orthopaedic,"",""
8107f01afca85fc5bbfc74e9a426203b,PMP,PMP,"",""
8107f01afca85fc5bbfc74e9a426203b,PMR,Physical Med & Rehabilitation,"",""
8107f01afca85fc5bbfc74e9a426203b,PMS,PMR-Spinal Cord,"",""
8107f01afca85fc5bbfc74e9a426203b,PMT,PMR-Traumatic Brain Injury,"",""
8107f01afca85fc5bbfc74e9a426203b,PMW,PMR-Occupational Hlth,"",""
8107f01afca85fc5bbfc74e9a426203b,PMX,PMR-Research,"",""
8107f01afca85fc5bbfc74e9a426203b,POD,Podiatry,"",""
8107f01afca85fc5bbfc74e9a426203b,PRS,Plastic & Reconstructive,"",""
8107f01afca85fc5bbfc74e9a426203b,PSC,Psychology,"",""
8107f01afca85fc5bbfc74e9a426203b,PSY,Psychiatry,"",""
8107f01afca85fc5bbfc74e9a426203b,RAD,Radiology Services,"",""
8107f01afca85fc5bbfc74e9a426203b,REE,Reproductive Endocrinol,"",""
8107f01afca85fc5bbfc74e9a426203b,REG,Reproductive Genetics,"",""
8107f01afca85fc5bbfc74e9a426203b,RES,Respiratory Therapy Svs,"",""
8107f01afca85fc5bbfc74e9a426203b,RHU,Rheumatology,"",""
8107f01afca85fc5bbfc74e9a426203b,RJC,Jewish Community Center,"",""
8107f01afca85fc5bbfc74e9a426203b,RMF,Milford,"",""
8107f01afca85fc5bbfc74e9a426203b,ROC,Radiation Oncology Svs,"",""
8107f01afca85fc5bbfc74e9a426203b,SIA,SCI IP Acute,"",""
8107f01afca85fc5bbfc74e9a426203b,SPE,Speech Therapy Svs,"",""
8107f01afca85fc5bbfc74e9a426203b,THR,Therapeutic Recreation,"",""
8107f01afca85fc5bbfc74e9a426203b,THS,Thoracic Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,TOX,Toxicology,"",""
8107f01afca85fc5bbfc74e9a426203b,TRA,Trauma/Critical Care,"",""
8107f01afca85fc5bbfc74e9a426203b,TRS,Transplant Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,URG,Urgent Care,"",""
8107f01afca85fc5bbfc74e9a426203b,VAS,Vascular Surgery,"",""
8107f01afca85fc5bbfc74e9a426203b,XXX,Hosp Serv Not Assigned,"",""
810de2d1bbe0fab7ad43b31a40078055,REF,Referred,"",""
810de2d1bbe0fab7ad43b31a40078055,IN,Inpatient,"",""
810de2d1bbe0fab7ad43b31a40078055,RCR,Recurring,"",""
810de2d1bbe0fab7ad43b31a40078055,INO,Observation,"",""
810de2d1bbe0fab7ad43b31a40078055,SDC,Same Day Care,"",""
810de2d1bbe0fab7ad43b31a40078055,ER,Emergency Room,"",""
814a7c70c811a8f0ebe7aa275647d294,PHY,"",1,Physician referral
814a7c70c811a8f0ebe7aa275647d294,CLI,"",2,Clinic referral
814a7c70c811a8f0ebe7aa275647d294,HOM,"",3,HMO referral
814a7c70c811a8f0ebe7aa275647d294,TAC,"",4,Transfer from a hospital
814a7c70c811a8f0ebe7aa275647d294,UNIT,"",4,Transfer from a hospital
814a7c70c811a8f0ebe7aa275647d294,RL,"",4,Transfer from a hospital
814a7c70c811a8f0ebe7aa275647d294,TSN,"",5,Transfer froma skilled nursing facility
814a7c70c811a8f0ebe7aa275647d294,TSN-MCF,"",5,Transfer froma skilled nursing facility
814a7c70c811a8f0ebe7aa275647d294,5,"",5,Transfer froma skilled nursing facility
814a7c70c811a8f0ebe7aa275647d294,TOT,"",6,Transfer from another health care facility
814a7c70c811a8f0ebe7aa275647d294,TNH,"",6,Transfer from another health care facility
814a7c70c811a8f0ebe7aa275647d294,AFC,"",6,Transfer from another health care facility
814a7c70c811a8f0ebe7aa275647d294,EMR,"",7,Emergency Room
814a7c70c811a8f0ebe7aa275647d294,LAW,"",8,Court/Law enforcement
814a7c70c811a8f0ebe7aa275647d294,UNK,"",9,Information not available
827ca08c3d6c1afe3dec133c6a376e82,Medicaid Pend,Medicaid Pending,,""
827ca08c3d6c1afe3dec133c6a376e82,RUG Pend,Medicare RUGs Pending,,""
827ca08c3d6c1afe3dec133c6a376e82,Med A,Medicare A,,""
827ca08c3d6c1afe3dec133c6a376e82,Med B,Medicare B,,""
827ca08c3d6c1afe3dec133c6a376e82,Pri Pay,Private Pay,,""
827ca08c3d6c1afe3dec133c6a376e82,685,Hospice,,""
827ca08c3d6c1afe3dec133c6a376e82,686,Anthem BCBS Ins,,""
827ca08c3d6c1afe3dec133c6a376e82,725,HAP Senior Plus nr,,""
827ca08c3d6c1afe3dec133c6a376e82,726,HAP HMO nr,,""
827ca08c3d6c1afe3dec133c6a376e82,727,Blue Care Network,,""
827ca08c3d6c1afe3dec133c6a376e82,728,Priority Health Ins,,""
827ca08c3d6c1afe3dec133c6a376e82,729,MNS Ins,,""
827ca08c3d6c1afe3dec133c6a376e82,731,BCBS of Michigan Ins,,""
827ca08c3d6c1afe3dec133c6a376e82,741,Cigna Ins MD,,""
827ca08c3d6c1afe3dec133c6a376e82,742,Great Lakes Health Plan Ins,,""
